price_bins,model_year,cylinders,wheels_size,time_owned,per_year_cost,per_kkm_cost,car_type_suv,car_interior_rare,fuel_type_id,mileage_distribution_id,premium_manufacturers,car_location_Dubai
9,2020,8,21,0,266333,25774,0,0,1,1,1,0.0
8,2012,12,21,0,30818,8071,0,1,1,1,1,0.0
3,2008,6,19,0,4333,387,0,1,1,0,1,1.0
6,2018,8,22,0,31800,1411,1,1,1,0,1,1.0
4,2018,4,19,0,14000,608,0,0,1,0,1,1.0
5,2018,8,22,0,25000,3205,0,0,1,1,0,0.0
5,2021,4,19,0,69500,1857,1,1,1,0,0,1.0
3,2015,6,20,0,8500,414,0,1,1,0,1,1.0
9,2023,8,22,1,990000,990000,1,1,1,1,1,0.0
4,2017,4,20,0,15000,566,1,1,1,0,1,1.0
5,2014,8,22,0,12777,547,1,0,1,0,1,1.0
6,2020,6,21,0,58333,58333,0,0,1,1,0,0.0
2,2020,4,17,0,14666,733,1,0,1,0,0,0.0
7,2022,4,18,1,235000,235000,0,0,1,1,1,1.0
8,2023,6,20,1,497000,497000,1,0,1,1,1,1.0
2,2018,4,18,0,9000,1071,0,0,1,1,0,1.0
8,2023,4,21,1,300000,300000,1,1,2,1,1,1.0
5,2023,6,18,1,143000,143000,0,0,1,1,0,1.0
8,2023,6,18,1,350000,29166,1,1,1,1,0,1.0
8,2023,4,19,1,375000,375000,0,0,1,1,1,1.0
8,2023,4,17,1,315000,315000,0,0,1,1,1,1.0
4,2021,6,20,0,37500,5281,0,1,1,1,0,1.0
7,2023,6,18,1,245000,245000,1,0,1,1,0,1.0
3,2021,4,17,0,31500,1800,1,0,1,1,0,1.0
6,2022,4,17,1,175000,175000,0,1,1,1,0,1.0
3,2019,6,19,0,16500,660,0,1,1,0,0,1.0
4,2014,6,19,0,9888,593,0,1,1,0,1,1.0
4,2006,8,18,0,5588,822,0,0,1,0,0,0.0
6,2015,8,20,0,24875,2117,0,1,1,0,1,1.0
7,2023,4,16,1,275000,275000,0,0,1,1,1,1.0
9,2023,8,23,1,930000,930000,1,0,1,1,1,1.0
10,2023,8,24,1,1590000,1590000,1,1,1,1,1,1.0
6,2022,6,18,1,173000,173000,1,1,1,1,1,1.0
10,2022,10,20,1,1399000,1399000,0,0,1,1,1,1.0
5,2015,8,20,0,15875,940,0,0,1,0,1,1.0
3,2020,4,18,0,19666,855,0,0,1,0,0,1.0
4,2016,6,19,0,13285,650,1,1,1,0,1,1.0
5,2022,4,17,1,112000,2153,1,1,1,0,0,1.0
9,2022,8,22,1,899000,89900,0,1,1,1,1,1.0
9,2023,8,22,1,590000,590000,1,1,1,1,1,1.0
8,2020,8,24,0,153333,8518,1,0,1,0,1,1.0
4,2023,4,18,1,99000,99000,0,0,1,1,0,1.0
8,2023,6,18,1,369000,369000,1,1,1,1,0,1.0
7,2021,8,17,0,102500,205000,0,0,1,1,0,1.0
9,2023,6,21,1,799000,799000,0,1,1,1,1,1.0
5,2016,6,19,0,15428,794,1,1,1,0,1,1.0
5,2019,6,19,0,36000,1297,0,1,1,0,1,1.0
8,2023,8,22,1,495000,495000,1,1,1,1,1,1.0
8,2022,8,17,1,339000,339000,1,0,1,1,0,1.0
9,2023,8,22,1,870000,870000,1,0,1,1,1,1.0
8,2022,8,22,1,499000,110888,1,0,1,1,1,1.0
4,2023,4,17,1,92000,92000,0,0,1,1,0,1.0
8,2022,6,20,1,379000,63166,1,0,1,1,1,1.0
10,2023,8,23,1,1860000,1860000,1,0,1,1,1,1.0
7,2023,4,19,1,235000,235000,0,1,1,1,1,1.0
3,2016,4,17,0,7142,431,0,0,1,0,0,1.0
8,2020,8,22,0,109666,13160,1,0,1,1,1,0.0
7,2018,6,20,0,49800,2706,0,0,1,0,1,1.0
4,2023,4,18,1,98000,98000,0,0,1,1,0,1.0
6,2017,6,19,0,29833,1826,1,1,1,0,1,1.0
6,2022,8,18,1,175000,19444,0,0,1,1,0,0.0
10,2023,6,21,1,1250000,1250000,0,1,1,1,1,1.0
2,2019,3,17,0,9250,529,0,1,1,0,0,1.0
7,2022,8,20,1,289000,289000,0,0,1,1,0,0.0
10,2022,8,24,1,1750000,437500,1,0,1,1,1,1.0
3,2023,4,20,1,69000,69000,1,0,1,1,0,1.0
2,2016,4,17,0,5857,440,0,0,1,0,0,1.0
9,2020,6,21,0,258333,25000,0,1,1,1,1,1.0
3,2016,4,17,0,7714,447,1,0,1,0,0,1.0
5,2021,8,18,0,71500,143000,0,1,1,1,0,1.0
10,2021,8,20,0,642500,128500,0,1,1,1,1,1.0
3,2015,4,17,0,6875,329,1,0,1,0,0,1.0
7,2022,8,18,1,229000,229000,0,0,1,1,0,1.0
3,2014,6,19,0,6111,314,0,0,1,0,1,1.0
7,2018,8,20,0,43000,1806,0,1,1,0,1,1.0
3,2019,4,17,0,12750,720,0,0,1,0,0,1.0
10,2023,6,22,1,1035000,1035000,0,0,1,1,1,1.0
3,2021,4,17,0,27000,436,0,0,1,0,0,1.0
4,2023,4,17,1,77000,77000,0,1,1,1,0,1.0
4,2023,4,18,1,97000,97000,0,0,1,1,0,1.0
6,2022,4,19,1,197000,14812,0,0,1,1,1,1.0
10,2021,8,20,0,937500,375000,0,0,2,1,1,1.0
3,2014,4,17,0,6777,864,1,0,1,0,1,1.0
9,2022,6,20,1,665000,665000,1,1,1,1,1,1.0
2,2021,3,17,0,20500,755,0,0,1,0,0,1.0
8,2023,6,20,1,355000,355000,1,0,1,1,0,1.0
4,2023,4,17,1,73000,1553,1,0,1,1,0,1.0
10,2022,10,20,1,1325000,1325000,0,0,1,1,1,1.0
7,2023,8,20,1,245000,245000,0,1,1,1,0,1.0
8,2020,8,20,0,131666,70535,1,0,1,1,0,1.0
3,2018,4,17,0,10600,522,0,0,1,0,0,1.0
6,2021,8,18,0,82500,2171,1,0,1,0,0,1.0
9,2019,12,22,0,171250,27400,0,1,1,1,1,1.0
7,2019,6,20,0,68750,4621,0,0,1,0,1,1.0
8,2023,6,17,1,315000,315000,1,0,1,1,0,1.0
7,2022,6,18,1,285000,285000,1,0,1,1,0,1.0
4,2022,4,20,1,70000,70000,1,1,1,1,0,0.0
7,2016,8,19,0,30714,2362,0,0,1,0,1,1.0
2,2019,4,15,0,9250,786,0,0,1,1,0,1.0
6,2021,8,18,0,87500,3571,1,0,1,1,0,1.0
4,2018,4,17,0,19000,530,0,1,1,0,1,1.0
2,2019,4,17,0,11000,289,1,0,1,0,0,1.0
8,2021,8,18,0,170000,340000,1,0,1,1,0,1.0
4,2019,4,18,0,21500,1477,1,0,1,0,0,1.0
4,2019,4,18,0,22000,1441,1,0,1,0,0,1.0
5,2016,8,18,0,18285,1684,0,1,1,0,1,1.0
3,2016,4,17,0,8000,440,0,1,1,0,1,1.0
5,2021,4,18,0,67500,4500,1,0,1,1,1,0.0
8,2023,6,18,1,367000,367000,1,0,1,1,0,1.0
8,2022,8,18,1,485000,44090,0,0,1,1,1,0.0
4,2016,6,19,0,14142,1020,0,1,1,0,1,1.0
6,2017,6,22,0,25833,950,1,0,1,0,1,1.0
6,2023,6,18,1,165000,165000,1,0,1,1,0,1.0
6,2023,6,18,1,182000,182000,1,1,1,1,0,1.0
4,2014,8,20,0,9777,752,0,1,1,0,0,0.0
5,2017,6,19,0,23500,1293,1,1,1,0,1,1.0
6,2023,6,18,1,165000,165000,1,0,1,1,0,1.0
6,2023,6,18,1,169000,169000,1,0,1,1,0,1.0
5,2021,6,17,0,62500,2358,1,0,1,0,0,1.0
6,2023,6,18,1,169000,169000,1,0,1,1,0,1.0
7,2023,4,18,1,225000,225000,1,0,1,1,0,1.0
3,2016,4,18,0,7714,415,1,1,1,0,0,1.0
7,2023,6,20,1,235000,235000,1,1,1,1,0,1.0
5,2020,6,20,0,36666,2156,1,0,1,0,0,1.0
2,2015,6,18,0,6000,228,1,1,1,0,1,1.0
8,2020,6,20,0,103000,6169,1,0,1,0,1,1.0
6,2023,4,19,1,155000,155000,1,1,2,1,0,1.0
5,2017,6,19,0,19666,1542,1,1,1,0,1,1.0
4,2018,4,18,0,18400,476,0,0,1,0,1,1.0
4,2015,6,20,0,10125,952,1,1,1,0,1,1.0
2,2023,4,17,1,49000,49000,1,0,1,1,0,1.0
3,2024,4,15,1,-51000,51000,0,0,1,1,0,1.0
4,2023,4,16,1,74000,74000,0,0,2,1,0,1.0
5,2023,4,19,1,122000,122000,1,0,2,1,0,1.0
3,2024,4,20,1,-66000,66000,0,0,1,1,0,1.0
4,2017,4,18,0,15666,1305,1,1,1,0,0,1.0
3,2023,4,17,1,64000,64000,0,0,1,1,0,1.0
4,2023,4,18,1,97000,97000,0,0,1,1,0,1.0
8,2023,8,22,1,355000,355000,1,1,1,1,0,1.0
3,2024,4,20,1,-67000,67000,0,1,1,1,0,1.0
7,2018,6,20,0,55800,11160,0,0,1,1,1,1.0
3,2019,4,18,0,17250,1034,0,0,1,0,1,1.0
4,2020,4,18,0,30666,1069,1,0,1,0,0,1.0
5,2023,8,16,1,149000,149000,0,1,1,1,0,1.0
6,2007,6,19,0,12187,2509,0,1,1,0,1,1.0
6,2020,4,20,0,59666,1243,0,1,1,0,1,1.0
6,2023,4,18,1,181000,181000,0,1,2,1,1,1.0
4,2019,4,18,0,23000,1164,1,0,1,0,0,1.0
4,2017,6,20,0,14500,787,1,0,1,0,0,1.0
7,2023,4,19,1,249000,41500,0,1,1,1,1,1.0
5,2016,6,18,0,16285,12127,0,1,1,1,0,1.0
2,2018,4,18,0,9200,270,0,0,1,0,0,1.0
2,2014,6,18,0,4777,302,0,0,1,0,0,0.0
4,2023,4,20,1,79000,79000,0,1,1,1,0,1.0
8,2020,8,20,0,113000,4581,0,0,1,0,1,1.0
2,2018,4,16,0,9800,742,0,0,1,0,0,1.0
5,2023,4,16,1,122000,122000,1,1,1,1,0,1.0
4,2023,4,17,1,77000,77000,0,0,1,1,0,1.0
3,2024,4,16,1,-55000,55000,0,1,1,1,0,1.0
3,2023,4,17,1,64000,64000,0,0,1,1,0,1.0
4,2023,4,17,1,77000,77000,0,0,1,1,0,1.0
7,2018,6,20,0,53000,4380,1,0,1,0,1,1.0
6,2018,6,20,0,32000,1447,1,1,1,0,1,1.0
4,2021,6,17,0,44500,11524,1,0,1,1,0,1.0
5,2021,4,19,0,69500,1579,0,0,1,0,1,1.0
6,2023,8,16,1,165000,165000,1,0,1,1,0,1.0
6,2021,4,18,0,82500,32920,0,0,1,1,0,1.0
2,2014,6,18,0,4333,354,0,1,1,0,1,0.0
3,2019,4,17,0,16250,822,1,0,1,0,0,1.0
6,2016,8,21,0,28142,3283,0,0,1,0,1,1.0
4,2015,8,18,0,12375,568,0,1,1,0,1,0.0
6,2016,6,20,0,24000,1945,0,1,1,0,1,1.0
9,2023,8,23,1,760000,760000,0,1,1,1,1,1.0
4,2021,4,17,0,44000,8087,0,0,1,1,0,1.0
6,2018,4,19,0,34800,1242,1,1,1,0,1,1.0
4,2023,3,17,1,78000,78000,0,1,1,1,0,1.0
4,2013,6,19,0,7300,469,0,1,1,0,1,1.0
7,2019,10,16,0,65000,4341,0,0,3,0,0,1.0
8,2020,8,22,0,109666,3463,1,1,1,0,1,1.0
5,2023,4,18,1,105000,105000,0,0,2,1,0,1.0
7,2022,6,18,1,238000,238000,0,0,1,1,0,1.0
5,2023,4,17,1,118000,118000,0,0,1,1,0,1.0
4,2009,12,18,0,5571,1392,0,1,1,0,1,1.0
7,2023,6,20,1,272000,272000,0,0,1,1,0,1.0
8,2023,6,22,1,425000,425000,1,0,2,1,0,1.0
3,2020,4,16,0,22000,785,0,0,1,0,0,1.0
7,2021,6,19,0,147500,8939,0,0,1,1,1,1.0
7,2015,12,19,0,36750,3195,0,0,1,0,1,1.0
7,2017,8,20,0,48000,3388,0,0,1,0,1,1.0
8,2021,6,21,0,160500,6829,1,0,1,1,1,1.0
5,2018,4,20,0,23000,115000,1,0,1,1,1,1.0
4,2016,6,19,0,12142,876,0,1,1,0,1,1.0
7,2023,6,20,1,264000,264000,0,1,2,1,0,1.0
7,2019,8,20,0,53750,4673,0,0,1,1,1,1.0
4,2023,4,24,1,70000,70000,0,0,1,1,0,1.0
7,2021,8,22,0,125000,250000,1,0,1,1,1,1.0
2,2014,6,18,0,4666,177,0,0,1,0,1,1.0
7,2021,6,22,0,122500,245000,1,0,1,1,1,1.0
7,2022,6,20,1,260000,260000,1,0,1,1,1,1.0
3,2023,4,20,1,65000,65000,1,0,1,1,0,1.0
8,2023,6,20,1,305000,305000,1,0,1,1,1,1.0
4,2020,6,19,0,31000,2906,1,0,1,1,0,1.0
7,2022,4,19,1,254000,254000,0,0,1,1,1,1.0
6,2020,4,21,0,58333,50000,1,0,1,1,1,1.0
8,2021,4,22,0,179500,4523,1,0,1,0,1,1.0
7,2021,8,20,0,100000,2816,1,1,1,0,0,1.0
4,2018,4,18,0,19000,4945,1,0,1,1,1,1.0
6,2017,8,22,0,25000,903,1,1,1,0,1,1.0
3,2023,4,20,1,65000,65000,1,1,1,1,0,1.0
4,2015,6,17,0,9875,427,1,1,1,0,1,1.0
3,2022,4,16,1,55000,55000,0,0,1,1,0,1.0
8,2023,6,20,1,367000,367000,1,0,1,1,0,1.0
7,2022,6,21,1,260000,260000,1,0,1,1,1,1.0
7,2023,6,18,1,245000,245000,0,0,1,1,0,1.0
7,2021,6,21,0,110000,7857,0,0,1,1,1,1.0
2,2011,8,20,0,3166,281,1,0,1,0,1,1.0
2,2015,4,17,0,4750,369,0,0,1,0,0,1.0
4,2016,6,18,0,14000,466,0,1,1,0,0,1.0
5,2015,8,20,0,14750,614,0,0,1,0,1,1.0
2,2019,4,17,0,10500,397,0,0,1,0,0,1.0
2,2016,4,17,0,5428,326,0,1,1,0,0,1.0
3,2015,4,17,0,7875,487,1,1,1,0,0,1.0
5,2021,6,18,0,74000,8222,1,0,1,1,0,1.0
5,2017,4,19,0,18333,647,0,1,1,0,1,1.0
8,2019,8,21,0,112250,4581,0,1,1,0,1,1.0
5,2020,6,20,0,41666,125000,1,0,1,1,0,1.0
5,2023,6,18,1,118000,118000,1,0,1,1,0,1.0
3,2017,6,20,0,10666,457,0,0,1,0,0,1.0
5,2022,4,19,1,110000,110000,1,1,1,1,0,1.0
2,2019,3,15,0,11250,454,1,0,1,0,0,1.0
4,2020,4,18,0,28333,2125,1,1,1,1,0,1.0
2,2015,4,17,0,4625,365,0,0,1,0,0,1.0
8,2022,6,18,1,363000,363000,1,1,1,1,0,1.0
9,2021,6,21,0,299500,34732,0,1,1,1,1,1.0
3,2020,4,17,0,19333,623,1,0,1,0,0,1.0
7,2019,6,21,0,55000,4648,0,0,1,1,1,0.0
5,2022,4,18,1,119000,108181,1,1,1,1,1,1.0
4,2020,6,19,0,30666,3066,1,0,1,1,0,1.0
3,2019,4,17,0,14250,485,1,0,1,0,0,1.0
3,2015,4,17,0,7375,343,1,0,1,0,0,1.0
10,2023,12,23,1,1949000,1949000,1,1,1,1,1,1.0
5,2021,4,17,0,51000,2487,0,0,1,1,1,1.0
4,2014,8,20,0,8333,462,1,1,1,0,1,1.0
4,2013,8,22,0,9900,512,1,0,1,0,1,1.0
2,2018,3,16,0,9600,320,0,0,1,0,1,1.0
5,2023,4,19,1,113000,32285,0,0,1,1,0,1.0
7,2023,4,19,1,220000,220000,1,0,1,1,0,1.0
8,2023,6,21,1,405000,405000,1,1,1,1,1,1.0
4,2016,8,20,0,12857,418,1,0,1,0,0,1.0
8,2023,6,21,1,440000,440000,1,1,2,1,1,1.0
10,2023,8,23,1,1285000,1285000,1,1,1,1,1,1.0
2,2017,4,18,0,7500,300,1,0,1,0,0,0.0
6,2022,4,17,1,165000,165000,1,0,1,1,1,1.0
4,2017,6,17,0,12000,761,1,0,1,0,1,1.0
2,2018,4,18,0,9200,836,1,0,1,0,0,1.0
2,2017,6,19,0,7666,534,0,0,1,0,0,1.0
4,2019,8,18,0,24750,540,0,0,1,0,0,0.0
7,2020,8,19,0,77000,4620,0,0,1,0,1,1.0
8,2022,6,18,1,370000,370000,1,0,1,1,0,0.0
7,2023,6,19,1,290000,290000,1,0,1,1,0,1.0
4,2019,4,17,0,22250,816,0,0,1,0,1,1.0
2,2015,5,17,0,5125,305,0,1,1,0,0,1.0
2,2024,4,15,1,-46000,46000,0,0,1,1,0,1.0
5,2016,6,19,0,16428,827,1,1,1,0,1,0.0
2,2018,4,17,0,7200,312,1,0,1,0,0,1.0
6,2023,4,18,1,160000,160000,0,0,1,1,0,1.0
8,2022,6,18,1,455000,455000,1,1,1,1,0,1.0
7,2023,4,19,1,250000,250000,0,1,1,1,1,0.0
5,2015,8,20,0,14875,1433,1,0,1,0,1,0.0
8,2019,8,22,0,82250,13160,1,1,1,1,1,0.0
5,2019,4,19,0,29250,3900,0,0,1,1,1,1.0
4,2022,8,20,1,98000,7000,0,1,1,1,0,1.0
8,2021,8,20,0,239500,19958,0,1,1,1,1,1.0
6,2016,6,22,0,22714,1987,1,0,1,0,1,1.0
8,2023,4,20,1,390000,390000,1,0,1,1,1,1.0
8,2022,6,20,1,347000,347000,1,0,1,1,0,1.0
7,2017,8,19,0,41666,2380,1,1,1,0,1,1.0
10,2022,8,22,1,1199000,1199000,1,1,1,1,1,1.0
9,2023,6,22,1,515000,515000,1,0,1,1,1,1.0
9,2023,8,22,1,844000,844000,1,1,1,1,1,1.0
8,2016,6,20,0,65714,13939,0,0,1,1,1,1.0
4,2014,4,18,0,8777,589,0,0,1,0,1,1.0
4,2018,4,16,0,15800,752,1,1,1,0,0,1.0
6,2020,4,19,0,58333,2596,0,1,1,0,1,1.0
8,2022,8,20,1,430000,430000,0,0,1,1,0,1.0
2,2022,4,16,1,43000,376,1,0,1,0,0,0.0
5,2023,4,16,1,100000,100000,0,0,1,1,0,1.0
4,2023,4,19,1,95000,95000,1,0,1,1,0,1.0
9,2023,6,22,1,685000,685000,1,1,1,1,1,1.0
3,2017,4,18,0,9166,323,1,0,1,0,0,0.0
5,2023,6,18,1,149000,74500,0,0,1,1,0,1.0
9,2023,8,22,1,851000,851000,1,1,1,1,1,1.0
3,2019,4,17,0,16500,694,0,0,1,0,0,1.0
6,2023,4,18,1,185000,185000,1,1,1,1,1,1.0
6,2016,8,22,0,22571,770,1,1,1,0,0,0.0
4,2022,8,20,1,99000,14142,0,1,1,1,0,1.0
4,2011,8,21,0,6583,434,1,1,1,0,1,1.0
6,2017,8,20,0,30833,1321,1,0,1,0,0,0.0
4,2020,4,18,0,24666,2466,0,0,1,1,0,1.0
9,2019,12,22,0,182500,35837,0,1,1,1,1,1.0
9,2022,6,19,1,520000,520000,0,0,1,1,1,1.0
6,2018,6,20,0,32000,1167,0,0,1,0,1,1.0
4,2016,6,19,0,14142,391,0,1,1,0,1,1.0
7,2017,8,20,0,41500,2128,1,1,1,0,1,1.0
8,2023,4,21,1,345000,345000,1,1,1,1,1,1.0
7,2019,6,21,0,72000,3945,1,0,1,0,1,1.0
6,2022,6,20,1,169000,16900,1,0,1,1,0,0.0
7,2013,8,21,0,22900,2632,1,1,1,0,1,1.0
7,2013,8,22,0,22700,1375,1,1,1,0,1,1.0
2,2018,6,19,0,9800,556,0,1,1,0,0,1.0
3,2016,6,17,0,8857,476,1,0,1,0,0,1.0
4,2018,6,17,0,16800,1498,0,0,1,0,1,1.0
2,2018,3,17,0,9400,629,1,0,1,0,0,1.0
9,2023,8,22,1,875000,875000,1,1,1,1,1,1.0
5,2023,6,17,1,125000,125000,0,1,1,1,0,1.0
3,2023,4,20,1,65000,65000,1,1,1,1,0,1.0
4,2023,4,17,1,86000,86000,0,0,1,1,0,1.0
3,2018,4,19,0,13400,335,0,0,1,0,0,1.0
4,2020,8,19,0,31666,1900,1,0,1,0,0,1.0
3,2022,4,18,1,60000,60000,1,0,1,1,0,1.0
4,2023,4,20,1,74000,74000,1,0,1,1,0,1.0
4,2016,6,17,0,12714,917,0,0,1,0,1,1.0
5,2015,8,20,0,17375,2278,1,0,1,0,1,1.0
8,2020,8,19,0,109666,7651,0,1,1,1,1,1.0
4,2023,4,18,1,97000,97000,0,1,1,1,0,1.0
5,2023,6,17,1,140000,140000,0,0,1,1,0,1.0
3,2019,4,17,0,14250,785,1,1,1,0,0,1.0
3,2024,4,16,1,-51000,51000,1,0,1,1,0,1.0
4,2017,4,18,0,14166,862,0,1,1,0,1,1.0
10,2023,12,22,1,2599000,2599000,1,1,1,1,1,1.0
6,2023,4,17,1,160000,160000,0,0,1,1,0,1.0
8,2023,6,20,1,326000,326000,1,0,1,1,0,1.0
4,2015,8,17,0,10875,807,1,1,1,0,0,1.0
5,2021,4,20,0,72500,6904,1,0,1,1,1,0.0
2,2015,6,17,0,5625,391,0,0,1,0,0,1.0
3,2020,4,17,0,21666,892,1,0,1,0,0,1.0
10,2023,12,22,1,1899000,1899000,1,0,1,1,1,1.0
5,2023,4,17,1,124000,124000,1,0,2,1,0,1.0
4,2020,4,17,0,24000,1324,0,1,1,0,0,1.0
5,2023,8,16,1,144000,144000,0,0,1,1,0,1.0
10,2022,8,23,1,1450000,1450000,1,1,1,1,1,1.0
2,2019,4,17,0,11250,468,0,0,1,0,0,1.0
5,2022,4,19,1,114000,14647,1,0,1,1,0,1.0
6,2023,4,18,1,195000,195000,0,1,1,1,1,1.0
10,2022,8,22,1,1048000,1048000,1,0,1,1,1,1.0
3,2019,4,17,0,13000,485,1,0,1,0,0,1.0
4,2015,6,17,0,9375,822,1,1,1,0,1,1.0
10,2022,8,22,1,1078000,1078000,1,1,1,1,1,1.0
7,2023,4,18,1,245000,245000,0,0,1,1,1,1.0
7,2023,4,19,1,229000,229000,0,1,1,1,1,1.0
8,2023,4,22,1,310000,310000,1,0,1,1,1,1.0
3,2021,4,17,0,32500,1069,1,1,1,0,0,1.0
9,2023,8,23,1,855000,855000,1,1,1,1,1,1.0
7,2023,4,18,1,239000,79666,1,1,1,1,1,1.0
4,2017,6,20,0,16333,890,1,0,1,0,1,1.0
8,2023,6,22,1,469000,469000,1,1,1,1,1,1.0
8,2020,8,19,0,103000,4639,0,1,1,0,1,1.0
6,2023,4,18,1,185000,185000,0,1,1,1,1,1.0
6,2022,4,18,1,179000,179000,0,1,1,1,1,1.0
10,2021,10,20,0,699000,1398000,0,0,1,1,1,1.0
6,2022,6,18,1,199000,199000,1,0,1,1,0,1.0
9,2023,8,20,1,599000,599000,0,0,1,1,1,1.0
7,2022,4,20,1,255000,255000,1,1,1,1,1,1.0
8,2023,6,20,1,409000,409000,1,1,1,1,1,1.0
10,2022,8,20,1,1598000,998750,0,0,1,1,1,1.0
9,2023,8,20,1,545000,545000,0,1,1,1,1,1.0
4,2023,4,18,1,77000,77000,0,0,1,1,0,1.0
9,2023,8,23,1,865000,865000,1,1,1,1,1,1.0
6,2023,4,19,1,187000,187000,0,0,2,1,0,1.0
5,2017,8,18,0,22833,810,1,1,1,0,1,1.0
6,2023,6,17,1,155000,155000,0,1,1,1,0,1.0
7,2022,4,20,1,235000,235000,1,0,1,1,1,1.0
6,2022,4,18,1,175000,175000,0,0,1,1,1,1.0
2,2015,4,17,0,6125,321,0,0,1,0,1,1.0
5,2022,5,18,1,109000,109000,0,0,1,1,0,1.0
9,2023,6,21,1,689000,689000,0,1,1,1,1,1.0
6,2017,8,20,0,27666,3688,0,1,1,1,1,1.0
9,2023,8,20,1,855000,855000,1,1,1,1,1,1.0
10,2022,8,24,1,2528000,2528000,1,1,1,1,1,1.0
6,2018,6,18,0,34400,1068,1,1,1,0,1,1.0
8,2021,6,20,0,189500,379000,1,0,1,1,0,1.0
5,2023,8,18,1,149000,149000,0,1,1,1,0,1.0
5,2018,4,18,0,24000,991,0,1,1,0,1,1.0
7,2021,6,18,0,102500,205000,1,0,1,1,0,1.0
10,2023,12,20,1,1480000,1480000,0,0,1,1,1,1.0
3,2019,4,17,0,13000,519,1,0,1,0,0,1.0
4,2018,8,20,0,17600,857,0,0,1,0,0,1.0
3,2015,8,17,0,8250,469,1,0,1,0,0,1.0
7,2021,4,20,0,105000,16323,1,0,1,1,1,1.0
10,2023,12,23,1,2550000,2550000,1,1,1,1,1,1.0
8,2022,6,17,1,315000,315000,1,0,1,1,0,1.0
4,2023,4,17,1,77000,77000,0,0,1,1,0,1.0
5,2017,6,17,0,17333,836,1,0,1,0,0,1.0
8,2023,6,20,1,385000,385000,1,0,1,1,0,1.0
6,2021,4,19,0,85000,9444,0,0,1,1,1,1.0
3,2023,4,17,1,58000,8832,1,1,1,1,0,1.0
8,2023,8,22,1,425000,425000,1,1,1,1,1,1.0
4,2018,3,19,0,14400,1043,0,0,1,0,1,1.0
2,2015,6,17,0,5125,230,1,0,1,0,0,1.0
7,2023,4,19,1,255000,255000,0,1,1,1,1,1.0
4,2021,4,20,0,49500,1346,1,0,1,0,0,1.0
4,2022,4,20,1,97000,6920,0,0,1,1,0,1.0
2,2018,4,17,0,7400,371,1,1,1,0,0,1.0
2,2017,4,17,0,7833,416,1,1,1,0,0,1.0
4,2019,6,21,0,24000,979,0,0,1,0,0,0.0
7,2023,6,19,1,281000,281000,1,0,1,1,1,1.0
6,2021,6,20,0,77500,3875,1,1,1,1,1,0.0
7,2023,6,20,1,290000,290000,1,0,1,1,0,1.0
2,2015,4,17,0,5500,473,1,1,1,0,0,1.0
3,2019,6,20,0,15750,642,0,0,1,0,0,1.0
5,2014,8,20,0,11666,807,1,1,1,0,1,1.0
4,2018,8,20,0,19600,3062,1,1,1,1,0,1.0
5,2020,4,22,0,42666,1729,1,0,1,0,0,0.0
8,2023,6,20,1,349000,349000,1,0,1,1,0,1.0
3,2016,4,20,0,9714,489,0,0,1,0,0,1.0
7,2022,6,21,1,270000,10384,1,0,1,1,1,0.0
7,2021,4,17,0,134000,13400,0,0,1,1,1,1.0
2,2015,4,17,0,5875,458,0,0,1,0,0,1.0
3,2014,6,17,0,5555,384,0,0,1,0,0,1.0
8,2023,6,18,1,395000,395000,1,1,1,1,0,0.0
8,2023,6,20,1,380000,380000,1,0,1,1,0,1.0
6,2023,4,18,1,179000,179000,1,1,1,1,1,1.0
8,2023,6,21,1,349000,349000,1,0,1,1,0,1.0
5,2023,6,17,1,109000,109000,1,0,1,1,0,1.0
4,2016,6,22,0,11714,630,0,1,1,0,1,1.0
5,2023,6,16,1,135000,135000,0,0,1,1,0,1.0
6,2022,4,18,1,186000,186000,0,0,1,1,0,1.0
4,2019,4,17,0,21750,908,1,0,1,0,0,1.0
7,2022,8,20,1,265000,265000,1,1,1,1,1,1.0
7,2020,4,21,0,76333,3021,1,0,1,0,1,1.0
6,2021,8,18,0,79000,7181,0,0,1,1,0,1.0
9,2023,8,22,1,559000,559000,1,1,1,1,1,1.0
4,2020,4,17,0,23666,1264,0,0,1,0,0,1.0
5,2023,8,17,1,145000,145000,0,1,1,1,0,1.0
8,2023,6,20,1,379000,379000,1,1,1,1,1,1.0
8,2023,6,20,1,334000,334000,1,0,1,1,0,1.0
5,2023,4,17,1,148000,148000,1,0,1,1,0,1.0
3,2020,4,17,0,19333,1318,0,0,1,1,0,1.0
7,2019,8,21,0,55000,2835,1,0,1,0,1,1.0
3,2019,4,17,0,13750,458,1,0,1,0,0,1.0
2,2022,4,17,1,41000,3167,0,0,1,1,0,1.0
3,2018,4,17,0,10600,1394,1,1,1,1,0,0.0
2,2019,4,17,0,11500,629,0,1,1,0,0,1.0
6,2020,8,20,0,52666,2135,0,1,1,0,0,0.0
8,2022,6,22,1,419000,419000,1,1,1,1,1,1.0
6,2023,6,17,1,175000,175000,1,0,1,1,0,0.0
8,2023,6,21,1,429000,429000,0,0,1,1,1,1.0
3,2020,4,17,0,21666,970,0,0,1,0,0,1.0
7,2022,8,22,1,245000,13920,0,0,1,1,0,1.0
4,2021,4,18,0,47000,2375,0,0,1,1,1,1.0
4,2019,6,17,0,22250,674,1,0,1,0,0,1.0
